sample_year,sample_date,project_code,trip_no,effort_no,submitter_sample_id,management_area_code,location_code,fishery_code,gear_type,gear_code,submitter_specimen_id,date_sampled,field_species_code,length,length_type_code,weight,weight_type_code,gender_code,maturity_code,specimen_comment
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,5,04-28-2020,850,124,SH,167,WH,F,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,6,04-28-2020,850,122,SH,165,WH,M,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,7,04-28-2020,850,112,SH,123,WH,M,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,8,04-28-2020,850,107,SH,118,WH,F,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,9,04-28-2020,850,135,SH,202,WH,F,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,10,04-28-2020,850,115,SH,147,WH,M,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,11,04-28-2020,850,86,SH,64,WH,M,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,12,04-28-2020,850,89,SH,61,WH,M,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,13,04-28-2020,850,59,SH,21,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,14,04-28-2020,850,45,SH,11,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,15,04-28-2020,850,44,SH,9,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,16,04-28-2020,850,43,SH,9,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,17,04-28-2020,850,41,SH,8,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,18,04-28-2020,850,46,SH,10,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,19,04-28-2020,850,40,SH,7,WH,,,
2020,04-28-2020,SS1,002,2001,20010002,,K13,SU,Dredge,22,20,04-28-2020,850,29,SH,3,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,1,04-28-2020,850,102,SH,106,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,2,04-28-2020,850,104,SH,107,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,3,04-28-2020,850,103,SH,106,WH,F,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,4,04-28-2020,850,131,SH,193,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,5,04-28-2020,850,129,SH,216,WH,F,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,6,04-28-2020,850,121,SH,173,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,7,04-28-2020,850,120,SH,177,WH,F,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,8,04-28-2020,850,121,SH,186,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,9,04-28-2020,850,105,SH,117,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,10,04-28-2020,850,97,SH,95,WH,F,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,11,04-28-2020,850,94,SH,78,WH,M,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,12,04-28-2020,850,103,SH,109,WH,F,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,13,04-28-2020,850,71,SH,37,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,14,04-28-2020,850,60,SH,22,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,15,04-28-2020,850,65,SH,28,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,16,04-28-2020,850,64,SH,31,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,17,04-28-2020,850,61,SH,26,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,18,04-28-2020,850,38,SH,6,WH,,,
2020,04-28-2020,SS1,003,2001,20010003,,K13,SU,Dredge,22,19,04-28-2020,850,56,SH,20,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,1,04-29-2020,850,168,SH,464,WH,M,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,2,04-29-2020,850,180,SH,605,WH,F,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,3,04-29-2020,850,153,SH,326,WH,F,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,4,04-29-2020,850,116,SH,159,WH,M,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,5,04-29-2020,850,165,SH,502,WH,M,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,6,04-29-2020,850,124,SH,200,WH,M,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,7,04-29-2020,850,162,SH,465,WH,F,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,8,04-29-2020,850,136,SH,227,WH,F,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,9,04-29-2020,850,175,SH,497,WH,F,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,10,04-29-2020,850,117,SH,178,WH,F,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,11,04-29-2020,850,50,SH,18,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,12,04-29-2020,850,54,SH,22,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,13,04-29-2020,850,52,SH,21,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,14,04-29-2020,850,44,SH,15,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,15,04-29-2020,850,51,SH,20,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,16,04-29-2020,850,48,SH,19,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,17,04-29-2020,850,43,SH,16,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,18,04-29-2020,850,48,SH,19,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,19,04-29-2020,850,44,SH,14,WH,,,
2020,04-29-2020,SS1,004,2001,20010004,,K13,SU,Dredge,22,20,04-29-2020,850,38,SH,11,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,1,04-29-2020,850,123,SH,203,WH,M,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,2,04-29-2020,850,115,SH,205,WH,F,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,3,04-29-2020,850,121,SH,200,WH,F,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,4,04-29-2020,850,127,SH,208,WH,F,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,5,04-29-2020,850,117,SH,170,WH,M,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,6,04-29-2020,850,117,SH,170,WH,F,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,7,04-29-2020,850,113,SH,195,WH,F,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,8,04-29-2020,850,113,SH,209,WH,M,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,9,04-29-2020,850,117,SH,183,WH,F,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,10,04-29-2020,850,115,SH,172,WH,M,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,11,04-29-2020,850,54,SH,21,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,12,04-29-2020,850,50,SH,14,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,13,04-29-2020,850,57,SH,19,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,14,04-29-2020,850,57,SH,18,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,15,04-29-2020,850,52,SH,16,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,16,04-29-2020,850,51,SH,10,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,17,04-29-2020,850,51,SH,13,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,18,04-29-2020,850,51,SH,10,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,19,04-29-2020,850,51,SH,8,WH,,,
2020,04-29-2020,SS1,005,2001,20010005,,K13,SU,Dredge,22,20,04-29-2020,850,51,SH,6,WH,,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,1,04-29-2020,850,130,SH,208,WH,M,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,2,04-29-2020,850,142,SH,248,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,3,04-29-2020,850,120,SH,171,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,4,04-29-2020,850,161,SH,437,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,5,04-29-2020,850,126,SH,169,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,6,04-29-2020,850,113,SH,143,WH,M,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,7,04-29-2020,850,128,SH,184,WH,M,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,8,04-29-2020,850,111,SH,136,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,9,04-29-2020,850,144,SH,258,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,10,04-29-2020,850,133,SH,190,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,11,04-29-2020,850,96,SH,77,WH,M,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,12,04-29-2020,850,86,SH,62,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,13,04-29-2020,850,85,SH,62,WH,M,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,14,04-29-2020,850,88,SH,57,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,15,04-29-2020,850,74,SH,38,WH,F,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,16,04-29-2020,850,67,SH,31,WH,,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,17,04-29-2020,850,64,SH,27,WH,,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,18,04-29-2020,850,47,SH,12,WH,,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,19,04-29-2020,850,48,SH,11,WH,,,
2020,04-29-2020,SS1,006,2001,20010006,,K13,SU,Dredge,22,20,04-29-2020,850,45,SH,11,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,1,04-29-2020,850,108,SH,115,WH,M,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,2,04-29-2020,850,117,SH,147,WH,M,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,3,04-29-2020,850,118,SH,135,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,4,04-29-2020,850,106,SH,97,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,5,04-29-2020,850,107,SH,109,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,6,04-29-2020,850,120,SH,145,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,7,04-29-2020,850,120,SH,136,WH,M,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,8,04-29-2020,850,103,SH,106,WH,M,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,9,04-29-2020,850,113,SH,123,WH,M,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,10,04-29-2020,850,111,SH,143,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,11,04-29-2020,850,106,SH,108,WH,M,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,12,04-29-2020,850,95,SH,71,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,13,04-29-2020,850,85,SH,51,WH,F,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,14,04-29-2020,850,56,SH,16,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,15,04-29-2020,850,45,SH,9,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,16,04-29-2020,850,37,SH,3,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,17,04-29-2020,850,32,SH,3,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,18,04-29-2020,850,37,SH,5,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,19,04-29-2020,850,31,SH,3,WH,,,
2020,04-29-2020,SS1,007,2001,20010007,,K13,SU,Dredge,22,20,04-29-2020,850,28,SH,2,WH,,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,1,04-29-2020,850,148,SH,300,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,2,04-29-2020,850,114,SH,147,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,3,04-29-2020,850,135,SH,232,WH,M,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,4,04-29-2020,850,145,SH,311,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,5,04-29-2020,850,141,SH,256,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,6,04-29-2020,850,121,SH,176,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,7,04-29-2020,850,124,SH,203,WH,M,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,8,04-29-2020,850,125,SH,187,WH,M,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,9,04-29-2020,850,113,SH,136,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,10,04-29-2020,850,125,SH,187,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,11,04-29-2020,850,80,SH,41,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,12,04-29-2020,850,70,SH,29,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,13,04-29-2020,850,66,SH,26,WH,M,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,14,04-29-2020,850,74,SH,39,WH,F,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,15,04-29-2020,850,70,SH,29,WH,M,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,16,04-29-2020,850,54,SH,16,WH,,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,17,04-29-2020,850,38,SH,7,WH,,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,18,04-29-2020,850,35,SH,5,WH,,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,19,04-29-2020,850,36,SH,6,WH,,,
2020,04-29-2020,SS1,008,2001,20010008,,K13,SU,Dredge,22,20,04-29-2020,850,37,SH,5,WH,,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,1,04-29-2020,850,119,SH,186,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,2,04-29-2020,850,120,SH,162,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,3,04-29-2020,850,108,SH,155,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,4,04-29-2020,850,97,SH,94,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,5,04-29-2020,850,100,SH,108,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,6,04-29-2020,850,115,SH,175,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,7,04-29-2020,850,102,SH,115,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,8,04-29-2020,850,95,SH,83,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,9,04-29-2020,850,117,SH,167,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,10,04-29-2020,850,122,SH,197,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,11,04-29-2020,850,96,SH,85,WH,F,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,12,04-29-2020,850,95,SH,86,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,13,04-29-2020,850,71,SH,38,WH,,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,14,04-29-2020,850,95,SH,85,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,15,04-29-2020,850,75,SH,38,WH,M,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,16,04-29-2020,850,52,SH,14,WH,,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,17,04-29-2020,850,55,SH,18,WH,,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,18,04-29-2020,850,55,SH,19,WH,,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,19,04-29-2020,850,37,SH,6,WH,,,
2020,04-29-2020,SS1,010,2001,20010010,,K13,SU,Dredge,22,20,04-29-2020,850,18,SH,1,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,1,04-29-2020,850,162,SH,399,WH,M,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,2,04-29-2020,850,164,SH,385,WH,F,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,3,04-29-2020,850,112,SH,129,WH,M,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,4,04-29-2020,850,112,SH,116,WH,F,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,5,04-29-2020,850,154,SH,369,WH,F,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,6,04-29-2020,850,110,SH,124,WH,M,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,7,04-29-2020,850,159,SH,364,WH,F,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,8,04-29-2020,850,,SH,322,WH,M,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,9,04-29-2020,850,113,SH,114,WH,M,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,10,04-29-2020,850,115,SH,122,WH,F,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,11,04-29-2020,850,84,SH,47,WH,M,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,12,04-29-2020,850,88,SH,58,WH,F,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,13,04-29-2020,850,37,SH,4,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,14,04-29-2020,850,32,SH,3,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,15,04-29-2020,850,38,SH,5,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,16,04-29-2020,850,33,SH,3,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,17,04-29-2020,850,34,SH,4,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,18,04-29-2020,850,36,SH,5,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,19,04-29-2020,850,23,SH,2,WH,,,
2020,04-29-2020,SS1,011,2001,20010011,,K13,SU,Dredge,22,20,04-29-2020,850,29,SH,3,WH,,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,1,04-29-2020,850,161,SH,379,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,2,04-29-2020,850,109,SH,107,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,3,04-29-2020,850,154,SH,277,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,4,04-29-2020,850,159,SH,258,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,5,04-29-2020,850,163,SH,342,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,6,04-29-2020,850,156,SH,342,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,7,04-29-2020,850,102,SH,92,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,8,04-29-2020,850,150,SH,294,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,9,04-29-2020,850,114,SH,119,WH,F,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,10,04-29-2020,850,150,SH,336,WH,F,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,11,04-29-2020,850,94,SH,72,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,12,04-29-2020,850,93,SH,72,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,13,04-29-2020,850,87,SH,64,WH,,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,14,04-29-2020,850,87,SH,49,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,15,04-29-2020,850,78,SH,42,WH,M,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,16,04-29-2020,850,33,SH,4,WH,,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,17,04-29-2020,850,33,SH,3,WH,,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,18,04-29-2020,850,33,SH,4,WH,,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,19,04-29-2020,850,28,SH,2,WH,,,
2020,04-29-2020,SS1,012,2001,20010012,,K13,SU,Dredge,22,20,04-29-2020,850,26,SH,2,WH,,,
2020,04-29-2020,SS1,013,2001,20010013,,K13,SU,Dredge,22,1,04-29-2020,850,121,SH,155,WH,M,,
2020,04-29-2020,SS1,013,2001,20010013,,K13,SU,Dredge,22,2,04-29-2020,850,117,SH,148,WH,F,,
2020,04-29-2020,SS1,013,2001,20010013,,K13,SU,Dredge,22,3,04-29-2020,850,120,SH,153,WH,F,,
2020,04-29-2020,SS1,013,2001,20010013,,K13,SU,Dredge,22,4,04-29-2020,850,113,SH,130,WH,M,,
