sample_year,sample_date,project_code,trip_no,effort_no,submitter_sample_id,management_area_code,location_code,fishery_code,gear_type,gear_code,submitter_specimen_id,date_sampled,field_species_code,length,length_type_code,weight,weight_type_code,gender_code,maturity_code,specimen_comment
2019,08-11-2019,SO1,0083,DS19-6272,DS19040924201908110083,D,D03,CO,Dredge,22,DS190409242019081100830053,08-11-2019,850,110,SH,,WH,,,
2019,08-11-2019,SO1,0085,DS19-6272,DS19040924201908110085,D,D03,CO,Dredge,22,DS190409242019081100850012,08-11-2019,850,135,SH,,WH,,,
2019,08-12-2019,SO1,0096,DS19-6272,DS19040924201908120096,D,D03,CO,Dredge,22,DS190409242019081200960001,08-12-2019,850,131,SH,,WH,,,
2019,08-12-2019,SO1,0096,DS19-6272,DS19040924201908120096,D,D03,CO,Dredge,22,DS190409242019081200960049,08-12-2019,850,110,SH,,WH,,,
2019,08-12-2019,SO1,0098,DS19-6272,DS19040924201908120098,D,D03,CO,Dredge,22,DS190409242019081200980020,08-12-2019,850,125,SH,,WH,,,
2019,08-12-2019,SO1,0098,DS19-6272,DS19040924201908120098,D,D03,CO,Dredge,22,DS190409242019081200980060,08-12-2019,850,103,SH,,WH,,,
2019,08-12-2019,SO1,0100,DS19-6272,DS19040924201908120100,D,D03,CO,Dredge,22,DS190409242019081201000016,08-12-2019,850,132,SH,,WH,,,
2019,08-12-2019,SO1,0100,DS19-6272,DS19040924201908120100,D,D03,CO,Dredge,22,DS190409242019081201000048,08-12-2019,850,107,SH,,WH,,,
2019,08-12-2019,SO1,0103,DS19-6272,DS19040924201908120103,D,D03,CO,Dredge,22,DS190409242019081201030011,08-12-2019,850,136,SH,,WH,,,
2019,08-12-2019,SO1,0103,DS19-6272,DS19040924201908120103,D,D03,CO,Dredge,22,DS190409242019081201030051,08-12-2019,850,105,SH,,WH,,,
2019,08-13-2019,SO1,0114,DS19-6272,DS19040924201908130114,D,D03,CO,Dredge,22,DS190409242019081301140017,08-13-2019,850,130,SH,,WH,,,
2019,08-13-2019,SO1,0114,DS19-6272,DS19040924201908130114,D,D03,CO,Dredge,22,DS190409242019081301140045,08-13-2019,850,103,SH,,WH,,,
2019,08-13-2019,SO1,0116,DS19-6272,DS19040924201908130116,D,D03,CO,Dredge,22,DS190409242019081301160013,08-13-2019,850,130,SH,,WH,,,
2019,08-13-2019,SO1,0116,DS19-6272,DS19040924201908130116,D,D03,CO,Dredge,22,DS190409242019081301160047,08-13-2019,850,103,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180001,08-13-2019,850,138,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180002,08-13-2019,850,142,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180003,08-13-2019,850,131,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180004,08-13-2019,850,126,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180005,08-13-2019,850,127,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180006,08-13-2019,850,133,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180007,08-13-2019,850,129,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180008,08-13-2019,850,126,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180009,08-13-2019,850,127,SH,,WH,,,
2019,08-13-2019,SO2,0118,DS19-6272,DS19040924201908130118,D,D03,CO,Dredge,22,DS190409242019081301180010,08-13-2019,850,128,SH,,WH,,,
2019,08-13-2019,SO1,0120,DS19-6272,DS19040924201908130120,D,D03,CO,Dredge,22,DS190409242019081301200004,08-13-2019,850,124,SH,,WH,,,
2019,08-13-2019,SO1,0120,DS19-6272,DS19040924201908130120,D,D03,CO,Dredge,22,DS190409242019081301200044,08-13-2019,850,98,SH,,WH,,,
2019,08-13-2019,SO1,0123,DS19-6272,DS19040924201908130123,D,D03,CO,Dredge,22,DS190409242019081301230004,08-13-2019,850,136,SH,,WH,,,
2019,08-13-2019,SO1,0123,DS19-6272,DS19040924201908130123,D,D03,CO,Dredge,22,DS190409242019081301230044,08-13-2019,850,105,SH,,WH,,,
2019,08-14-2019,SO1,0132,DS19-6272,DS19040924201908140132,D,D03,CO,Dredge,22,DS190409242019081401320012,08-14-2019,850,128,SH,,WH,,,
2019,08-14-2019,SO1,0132,DS19-6272,DS19040924201908140132,D,D03,CO,Dredge,22,DS190409242019081401320053,08-14-2019,850,102,SH,,WH,,,
2019,08-14-2019,SO1,0134,DS19-6272,DS19040924201908140134,D,D03,CO,Dredge,22,DS190409242019081401340012,08-14-2019,850,128,SH,,WH,,,
2019,08-14-2019,SO1,0134,DS19-6272,DS19040924201908140134,D,D03,CO,Dredge,22,DS190409242019081401340053,08-14-2019,850,90,SH,,WH,,,
2019,08-14-2019,SO1,0136,DS19-6272,DS19040924201908140136,D,D03,CO,Dredge,22,DS190409242019081401360012,08-14-2019,850,128,SH,,WH,,,
2019,08-14-2019,SO1,0136,DS19-6272,DS19040924201908140136,D,D03,CO,Dredge,22,DS190409242019081401360053,08-14-2019,850,90,SH,,WH,,,
2019,08-14-2019,SO1,0138,DS19-6272,DS19040924201908140138,D,D03,CO,Dredge,22,DS190409242019081401380012,08-14-2019,850,126,SH,,WH,,,
2019,08-14-2019,SO1,0138,DS19-6272,DS19040924201908140138,D,D03,CO,Dredge,22,DS190409242019081401380053,08-14-2019,850,115,SH,,WH,,,
2019,08-15-2019,SO1,0148,DS19-6272,DS19040924201908150148,D,D03,CO,Dredge,22,DS190409242019081501480003,08-15-2019,850,128,SH,,WH,,,
2019,08-15-2019,SO1,0148,DS19-6272,DS19040924201908150148,D,D03,CO,Dredge,22,DS190409242019081501480056,08-15-2019,850,101,SH,,WH,,,
2019,08-15-2019,SO1,0150,DS19-6272,DS19040924201908150150,D,D03,CO,Dredge,22,DS190409242019081501500011,08-15-2019,850,123,SH,,WH,,,
2019,08-15-2019,SO1,0150,DS19-6272,DS19040924201908150150,D,D03,CO,Dredge,22,DS190409242019081501500051,08-15-2019,850,84,SH,,WH,,,
2019,08-15-2019,SO1,0152,DS19-6272,DS19040924201908150152,D,D04,CO,Dredge,22,DS190409242019081501520011,08-15-2019,850,115,SH,,WH,,,
2019,08-15-2019,SO1,0152,DS19-6272,DS19040924201908150152,D,D04,CO,Dredge,22,DS190409242019081501520051,08-15-2019,850,103,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540001,08-15-2019,850,131,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540002,08-15-2019,850,127,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540003,08-15-2019,850,125,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540004,08-15-2019,850,121,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540005,08-15-2019,850,122,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540006,08-15-2019,850,125,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540007,08-15-2019,850,132,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540008,08-15-2019,850,127,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540009,08-15-2019,850,124,SH,,WH,,,
2019,08-15-2019,SO2,0154,DS19-6272,DS19040924201908150154,D,D04,CO,Dredge,22,DS190409242019081501540010,08-15-2019,850,121,SH,,WH,,,
2019,08-16-2019,SO1,0164,DS19-6272,DS19040924201908160164,D,D04,CO,Dredge,22,DS190409242019081601640012,08-16-2019,850,131,SH,,WH,,,
2019,08-16-2019,SO1,0164,DS19-6272,DS19040924201908160164,D,D04,CO,Dredge,22,DS190409242019081601640056,08-16-2019,850,101,SH,,WH,,,
2019,08-16-2019,SO1,0166,DS19-6272,DS19040924201908160166,D,D04,CO,Dredge,22,DS190409242019081601660016,08-16-2019,850,134,SH,,WH,,,
2019,08-16-2019,SO1,0166,DS19-6272,DS19040924201908160166,D,D04,CO,Dredge,22,DS190409242019081601660045,08-16-2019,850,104,SH,,WH,,,
2019,08-16-2019,SO1,0168,DS19-6272,DS19040924201908160168,D,D04,CO,Dredge,22,DS190409242019081601680019,08-16-2019,850,123,SH,,WH,,,
2019,08-16-2019,SO1,0168,DS19-6272,DS19040924201908160168,D,D04,CO,Dredge,22,DS190409242019081601680053,08-16-2019,850,113,SH,,WH,,,
2019,08-17-2019,SO1,0180,DS19-6272,DS19040924201908170180,D,D04,CO,Dredge,22,DS190409242019081701800007,08-17-2019,850,132,SH,,WH,,,
2019,08-17-2019,SO1,0180,DS19-6272,DS19040924201908170180,D,D04,CO,Dredge,22,DS190409242019081701800047,08-17-2019,850,115,SH,,WH,,,
2019,08-17-2019,SO1,0182,DS19-6272,DS19040924201908170182,D,D04,CO,Dredge,22,DS190409242019081701820007,08-17-2019,850,124,SH,,WH,,,
2019,08-17-2019,SO1,0182,DS19-6272,DS19040924201908170182,D,D04,CO,Dredge,22,DS190409242019081701820047,08-17-2019,850,116,SH,,WH,,,
2019,08-17-2019,SO1,0184,DS19-6272,DS19040924201908170184,D,D04,CO,Dredge,22,DS190409242019081701840007,08-17-2019,850,127,SH,,WH,,,
2019,08-17-2019,SO1,0184,DS19-6272,DS19040924201908170184,D,D04,CO,Dredge,22,DS190409242019081701840047,08-17-2019,850,107,SH,,WH,,,
2019,08-17-2019,SO1,0186,DS19-6272,DS19040924201908170186,D,D04,CO,Dredge,22,DS190409242019081701860017,08-17-2019,850,141,SH,,WH,,,
2019,08-17-2019,SO1,0186,DS19-6272,DS19040924201908170186,D,D04,CO,Dredge,22,DS190409242019081701860057,08-17-2019,850,113,SH,,WH,,,
2019,08-17-2019,SO1,0188,DS19-6272,DS19040924201908170188,D,D04,CO,Dredge,22,DS190409242019081701880017,08-17-2019,850,131,SH,,WH,,,
2019,08-17-2019,SO1,0188,DS19-6272,DS19040924201908170188,D,D04,CO,Dredge,22,DS190409242019081701880057,08-17-2019,850,113,SH,,WH,,,
2019,08-18-2019,SO1,0197,DS19-6272,DS19040924201908180197,D,D04,CO,Dredge,22,DS190409242019081801970009,08-18-2019,850,126,SH,,WH,,,
2019,08-18-2019,SO1,0197,DS19-6272,DS19040924201908180197,D,D04,CO,Dredge,22,DS190409242019081801970049,08-18-2019,850,107,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990001,08-18-2019,850,135,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990002,08-18-2019,850,129,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990003,08-18-2019,850,135,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990004,08-18-2019,850,141,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990005,08-18-2019,850,129,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990006,08-18-2019,850,125,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990007,08-18-2019,850,130,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990008,08-18-2019,850,132,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990009,08-18-2019,850,134,SH,,WH,,,
2019,08-18-2019,SO2,0199,DS19-6272,DS19040924201908180199,D,D04,CO,Dredge,22,DS190409242019081801990010,08-18-2019,850,138,SH,,WH,,,
2019,08-18-2019,SO1,0201,DS19-6272,DS19040924201908180201,D,D04,CO,Dredge,22,DS190409242019081802010009,08-18-2019,850,125,SH,,WH,,,
2019,08-18-2019,SO1,0201,DS19-6272,DS19040924201908180201,D,D04,CO,Dredge,22,DS190409242019081802010049,08-18-2019,850,111,SH,,WH,,,
2019,08-18-2019,SO1,0204,DS19-6272,DS19040924201908180204,D,D04,CO,Dredge,22,DS190409242019081802040009,08-18-2019,850,130,SH,,WH,,,
2019,08-18-2019,SO1,0204,DS19-6272,DS19040924201908180204,D,D04,CO,Dredge,22,DS190409242019081802040049,08-18-2019,850,116,SH,,WH,,,
2019,08-19-2019,SO1,0214,DS19-6272,DS19040924201908190214,D,D04,CO,Dredge,22,DS190409242019081902140003,08-19-2019,850,123,SH,,WH,,,
2019,08-19-2019,SO1,0214,DS19-6272,DS19040924201908190214,D,D04,CO,Dredge,22,DS190409242019081902140043,08-19-2019,850,105,SH,,WH,,,
2019,08-19-2019,SO1,0216,DS19-6272,DS19040924201908190216,D,D04,CO,Dredge,22,DS190409242019081902160013,08-19-2019,850,145,SH,,WH,,,
2019,08-19-2019,SO1,0216,DS19-6272,DS19040924201908190216,D,D04,CO,Dredge,22,DS190409242019081902160053,08-19-2019,850,113,SH,,WH,,,
2019,08-19-2019,SO1,0218,DS19-6272,DS19040924201908190218,D,D04,CO,Dredge,22,DS190409242019081902180013,08-19-2019,850,140,SH,,WH,,,
2019,08-19-2019,SO1,0218,DS19-6272,DS19040924201908190218,D,D04,CO,Dredge,22,DS190409242019081902180053,08-19-2019,850,110,SH,,WH,,,
2019,08-22-2019,SO1,0229,DS19-6272,DS19040924201908220229,D,D04,CO,Dredge,22,DS190409242019082202290004,08-22-2019,850,128,SH,,WH,,,
2019,08-22-2019,SO1,0229,DS19-6272,DS19040924201908220229,D,D04,CO,Dredge,22,DS190409242019082202290044,08-22-2019,850,121,SH,,WH,,,
2019,08-22-2019,SO1,0231,DS19-6272,DS19040924201908220231,D,D04,CO,Dredge,22,DS190409242019082202310014,08-22-2019,850,124,SH,,WH,,,
2019,08-22-2019,SO1,0231,DS19-6272,DS19040924201908220231,D,D04,CO,Dredge,22,DS190409242019082202310054,08-22-2019,850,111,SH,,WH,,,
2019,08-23-2019,SO1,0244,DS19-6272,DS19040924201908230244,D,D04,CO,Dredge,22,DS190409242019082302440010,08-23-2019,850,133,SH,,WH,,,
2019,08-23-2019,SO1,0244,DS19-6272,DS19040924201908230244,D,D04,CO,Dredge,22,DS190409242019082302440050,08-23-2019,850,106,SH,,WH,,,
2019,08-23-2019,SO1,0246,DS19-6272,DS19040924201908230246,D,D04,CO,Dredge,22,DS190409242019082302460010,08-23-2019,850,130,SH,,WH,,,
2019,08-23-2019,SO1,0248,DS19-6272,DS19040924201908230248,D,D04,CO,Dredge,22,DS190409242019082302480010,08-23-2019,850,129,SH,,WH,,,
2019,08-23-2019,SO1,0248,DS19-6272,DS19040924201908230248,D,D04,CO,Dredge,22,DS190409242019082302480050,08-23-2019,850,119,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500001,08-23-2019,850,127,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500002,08-23-2019,850,128,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500003,08-23-2019,850,120,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500004,08-23-2019,850,121,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500005,08-23-2019,850,130,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500006,08-23-2019,850,124,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500007,08-23-2019,850,126,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500008,08-23-2019,850,129,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500009,08-23-2019,850,122,SH,,WH,,,
2019,08-23-2019,SO2,0250,DS19-6272,DS19040924201908230250,D,D04,CO,Dredge,22,DS190409242019082302500010,08-23-2019,850,133,SH,,WH,,,
2019,08-23-2019,SO1,0252,DS19-6272,DS19040924201908230252,D,D04,CO,Dredge,22,DS190409242019082302520010,08-23-2019,850,129,SH,,WH,,,
2019,08-23-2019,SO1,0252,DS19-6272,DS19040924201908230252,D,D04,CO,Dredge,22,DS190409242019082302520050,08-23-2019,850,107,SH,,WH,,,
2019,08-24-2019,SO1,0263,DS19-6272,DS19040924201908240263,D,D04,CO,Dredge,22,DS190409242019082402630008,08-24-2019,850,127,SH,,WH,,,
2019,08-24-2019,SO1,0263,DS19-6272,DS19040924201908240263,D,D04,CO,Dredge,22,DS190409242019082402630058,08-24-2019,850,103,SH,,WH,,,
2019,08-24-2019,SO1,0265,DS19-6272,DS19040924201908240265,D,D04,CO,Dredge,22,DS190409242019082402650008,08-24-2019,850,125,SH,,WH,,,
2019,08-24-2019,SO1,0265,DS19-6272,DS19040924201908240265,D,D04,CO,Dredge,22,DS190409242019082402650058,08-24-2019,850,117,SH,,WH,,,
2019,08-24-2019,SO1,0267,DS19-6272,DS19040924201908240267,D,D04,CO,Dredge,22,DS190409242019082402670008,08-24-2019,850,126,SH,,WH,,,
